INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 1, 'minorAssignment1', 2, 1);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2845, 'minorAssignment10', 2, 429942);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2846, 'minorAssignment11', 2, 429942);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2847, 'minorAssignment12', 2, 429942);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2848, 'majorAssignment1', 1, 429942);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2849, 'majorAssignment2', 1, 429942);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2850, 'majorAssignment3', 1, 429942);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2851, 'minorAssignment1', 2, 435453);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2852, 'minorAssignment2', 2, 435453);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2853, 'minorAssignment3', 2, 435453);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2854, 'minorAssignment4', 2, 435453);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2855, 'minorAssignment5', 2, 435453);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2856, 'minorAssignment6', 2, 435453);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2857, 'minorAssignment7', 2, 435453);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2858, 'minorAssignment8', 2, 435453);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2859, 'minorAssignment9', 2, 435453);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2860, 'minorAssignment10', 2, 435453);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2861, 'minorAssignment11', 2, 435453);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2862, 'minorAssignment12', 2, 435453);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2863, 'majorAssignment1', 1, 435453);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2864, 'majorAssignment2', 1, 435453);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2865, 'majorAssignment3', 1, 435453);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2866, 'minorAssignment1', 2, 439656);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2867, 'minorAssignment2', 2, 439656);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2868, 'minorAssignment3', 2, 439656);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2869, 'minorAssignment4', 2, 439656);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2870, 'minorAssignment5', 2, 439656);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2871, 'minorAssignment6', 2, 439656);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2872, 'minorAssignment7', 2, 439656);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2873, 'minorAssignment8', 2, 439656);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2874, 'minorAssignment9', 2, 439656);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2875, 'minorAssignment10', 2, 439656);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2876, 'minorAssignment11', 2, 439656);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2877, 'minorAssignment12', 2, 439656);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2878, 'majorAssignment1', 1, 439656);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2879, 'majorAssignment2', 1, 439656);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2880, 'majorAssignment3', 1, 439656);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2881, 'minorAssignment1', 2, 441385);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2882, 'minorAssignment2', 2, 441385);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2883, 'minorAssignment3', 2, 441385);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2884, 'minorAssignment4', 2, 441385);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2885, 'minorAssignment5', 2, 441385);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2886, 'minorAssignment6', 2, 441385);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2887, 'minorAssignment7', 2, 441385);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2888, 'minorAssignment8', 2, 441385);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2889, 'minorAssignment9', 2, 441385);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2890, 'minorAssignment10', 2, 441385);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2891, 'minorAssignment11', 2, 441385);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2892, 'minorAssignment12', 2, 441385);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2893, 'majorAssignment1', 1, 441385);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2894, 'majorAssignment2', 1, 441385);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2895, 'majorAssignment3', 1, 441385);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2896, 'minorAssignment1', 2, 442737);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2897, 'minorAssignment2', 2, 442737);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2898, 'minorAssignment3', 2, 442737);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2899, 'minorAssignment4', 2, 442737);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2900, 'minorAssignment5', 2, 442737);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2901, 'minorAssignment6', 2, 442737);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2902, 'minorAssignment7', 2, 442737);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2903, 'minorAssignment8', 2, 442737);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2904, 'minorAssignment9', 2, 442737);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2905, 'minorAssignment10', 2, 442737);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2906, 'minorAssignment11', 2, 442737);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2907, 'minorAssignment12', 2, 442737);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2908, 'majorAssignment1', 1, 442737);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2909, 'majorAssignment2', 1, 442737);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2910, 'majorAssignment3', 1, 442737);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2911, 'minorAssignment1', 2, 443902);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2912, 'minorAssignment2', 2, 443902);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2913, 'minorAssignment3', 2, 443902);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2914, 'minorAssignment4', 2, 443902);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2915, 'minorAssignment5', 2, 443902);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2916, 'minorAssignment6', 2, 443902);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2917, 'minorAssignment7', 2, 443902);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2918, 'minorAssignment8', 2, 443902);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2919, 'minorAssignment9', 2, 443902);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2920, 'minorAssignment10', 2, 443902);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2921, 'minorAssignment11', 2, 443902);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2922, 'minorAssignment12', 2, 443902);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2923, 'majorAssignment1', 1, 443902);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2924, 'majorAssignment2', 1, 443902);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2925, 'majorAssignment3', 1, 443902);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2926, 'minorAssignment1', 2, 447413);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2927, 'minorAssignment2', 2, 447413);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2928, 'minorAssignment3', 2, 447413);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2929, 'minorAssignment4', 2, 447413);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2930, 'minorAssignment5', 2, 447413);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2931, 'minorAssignment6', 2, 447413);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2932, 'minorAssignment7', 2, 447413);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2933, 'minorAssignment8', 2, 447413);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2934, 'minorAssignment9', 2, 447413);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2935, 'minorAssignment10', 2, 447413);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2936, 'minorAssignment11', 2, 447413);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2937, 'minorAssignment12', 2, 447413);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2938, 'majorAssignment1', 1, 447413);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2939, 'majorAssignment2', 1, 447413);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2940, 'majorAssignment3', 1, 447413);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2941, 'minorAssignment1', 2, 457214);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2942, 'minorAssignment2', 2, 457214);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2943, 'minorAssignment3', 2, 457214);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2944, 'minorAssignment4', 2, 457214);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2945, 'minorAssignment5', 2, 457214);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2946, 'minorAssignment6', 2, 457214);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2947, 'minorAssignment7', 2, 457214);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2948, 'minorAssignment8', 2, 457214);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2949, 'minorAssignment9', 2, 457214);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2950, 'minorAssignment10', 2, 457214);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2951, 'minorAssignment11', 2, 457214);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2952, 'minorAssignment12', 2, 457214);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2953, 'majorAssignment1', 1, 457214);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2954, 'majorAssignment2', 1, 457214);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2955, 'majorAssignment3', 1, 457214);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2956, 'minorAssignment1', 2, 457412);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2957, 'minorAssignment2', 2, 457412);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2958, 'minorAssignment3', 2, 457412);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2959, 'minorAssignment4', 2, 457412);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2960, 'minorAssignment5', 2, 457412);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2961, 'minorAssignment6', 2, 457412);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2962, 'minorAssignment7', 2, 457412);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2963, 'minorAssignment8', 2, 457412);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2964, 'minorAssignment9', 2, 457412);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2965, 'minorAssignment10', 2, 457412);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2966, 'minorAssignment11', 2, 457412);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2967, 'minorAssignment12', 2, 457412);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2968, 'majorAssignment1', 1, 457412);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2969, 'majorAssignment2', 1, 457412);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2970, 'majorAssignment3', 1, 457412);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2971, 'minorAssignment1', 2, 459195);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2972, 'minorAssignment2', 2, 459195);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2973, 'minorAssignment3', 2, 459195);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2974, 'minorAssignment4', 2, 459195);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2975, 'minorAssignment5', 2, 459195);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2976, 'minorAssignment6', 2, 459195);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2977, 'minorAssignment7', 2, 459195);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2978, 'minorAssignment8', 2, 459195);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2979, 'minorAssignment9', 2, 459195);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2980, 'minorAssignment10', 2, 459195);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2981, 'minorAssignment11', 2, 459195);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2982, 'minorAssignment12', 2, 459195);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2983, 'majorAssignment1', 1, 459195);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2984, 'majorAssignment2', 1, 459195);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2985, 'majorAssignment3', 1, 459195);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2986, 'minorAssignment1', 2, 462977);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2987, 'minorAssignment2', 2, 462977);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2988, 'minorAssignment3', 2, 462977);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2989, 'minorAssignment4', 2, 462977);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2990, 'minorAssignment5', 2, 462977);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2991, 'minorAssignment6', 2, 462977);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2992, 'minorAssignment7', 2, 462977);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2993, 'minorAssignment8', 2, 462977);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2994, 'minorAssignment9', 2, 462977);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2995, 'minorAssignment10', 2, 462977);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2996, 'minorAssignment11', 2, 462977);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2997, 'minorAssignment12', 2, 462977);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2998, 'majorAssignment1', 1, 462977);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 2999, 'majorAssignment2', 1, 462977);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3000, 'majorAssignment3', 1, 462977);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3001, 'minorAssignment1', 2, 463378);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3002, 'minorAssignment2', 2, 463378);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3003, 'minorAssignment3', 2, 463378);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3004, 'minorAssignment4', 2, 463378);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3005, 'minorAssignment5', 2, 463378);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3006, 'minorAssignment6', 2, 463378);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3007, 'minorAssignment7', 2, 463378);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3008, 'minorAssignment8', 2, 463378);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3009, 'minorAssignment9', 2, 463378);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3010, 'minorAssignment10', 2, 463378);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3011, 'minorAssignment11', 2, 463378);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3012, 'minorAssignment12', 2, 463378);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3013, 'majorAssignment1', 1, 463378);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3014, 'majorAssignment2', 1, 463378);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3015, 'majorAssignment3', 1, 463378);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3016, 'minorAssignment1', 2, 463580);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3017, 'minorAssignment2', 2, 463580);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3018, 'minorAssignment3', 2, 463580);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3019, 'minorAssignment4', 2, 463580);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3020, 'minorAssignment5', 2, 463580);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3021, 'minorAssignment6', 2, 463580);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3022, 'minorAssignment7', 2, 463580);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3023, 'minorAssignment8', 2, 463580);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3024, 'minorAssignment9', 2, 463580);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3025, 'minorAssignment10', 2, 463580);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3026, 'minorAssignment11', 2, 463580);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3027, 'minorAssignment12', 2, 463580);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3028, 'majorAssignment1', 1, 463580);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3029, 'majorAssignment2', 1, 463580);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3030, 'majorAssignment3', 1, 463580);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3031, 'minorAssignment1', 2, 463783);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3032, 'minorAssignment2', 2, 463783);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3033, 'minorAssignment3', 2, 463783);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3034, 'minorAssignment4', 2, 463783);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3035, 'minorAssignment5', 2, 463783);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3036, 'minorAssignment6', 2, 463783);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3037, 'minorAssignment7', 2, 463783);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3038, 'minorAssignment8', 2, 463783);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3039, 'minorAssignment9', 2, 463783);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3040, 'minorAssignment10', 2, 463783);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3041, 'minorAssignment11', 2, 463783);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3042, 'minorAssignment12', 2, 463783);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3043, 'majorAssignment1', 1, 463783);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3044, 'majorAssignment2', 1, 463783);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3045, 'majorAssignment3', 1, 463783);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3046, 'minorAssignment1', 2, 464190);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3047, 'minorAssignment2', 2, 464190);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3048, 'minorAssignment3', 2, 464190);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3049, 'minorAssignment4', 2, 464190);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3050, 'minorAssignment5', 2, 464190);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3051, 'minorAssignment6', 2, 464190);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3052, 'minorAssignment7', 2, 464190);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3053, 'minorAssignment8', 2, 464190);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3054, 'minorAssignment9', 2, 464190);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3055, 'minorAssignment10', 2, 464190);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3056, 'minorAssignment11', 2, 464190);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3057, 'minorAssignment12', 2, 464190);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3058, 'majorAssignment1', 1, 464190);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3059, 'majorAssignment2', 1, 464190);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3060, 'majorAssignment3', 1, 464190);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3061, 'minorAssignment1', 2, 464395);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3062, 'minorAssignment2', 2, 464395);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3063, 'minorAssignment3', 2, 464395);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3064, 'minorAssignment4', 2, 464395);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3065, 'minorAssignment5', 2, 464395);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3066, 'minorAssignment6', 2, 464395);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3067, 'minorAssignment7', 2, 464395);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3068, 'minorAssignment8', 2, 464395);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3069, 'minorAssignment9', 2, 464395);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3070, 'minorAssignment10', 2, 464395);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3071, 'minorAssignment11', 2, 464395);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3072, 'minorAssignment12', 2, 464395);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3073, 'majorAssignment1', 1, 464395);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3074, 'majorAssignment2', 1, 464395);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3075, 'majorAssignment3', 1, 464395);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3076, 'minorAssignment1', 2, 469726);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3077, 'minorAssignment2', 2, 469726);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3078, 'minorAssignment3', 2, 469726);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3079, 'minorAssignment4', 2, 469726);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3080, 'minorAssignment5', 2, 469726);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3081, 'minorAssignment6', 2, 469726);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3082, 'minorAssignment7', 2, 469726);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3083, 'minorAssignment8', 2, 469726);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 3084, 'minorAssignment9', 2, 469726);
